Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,Category
45045895,2019-11-28T14:27:35.000,2019-11-29T08:20:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11436,,,,,144 STREET,FOCH BOULEVARD,INTERSECTION,Jamaica,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,2019-11-29T08:20:00.000,12 QUEENS,,QUEENS,1040473,186852,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.67936378908857,-73.79729701,"{'longitude': '-73.79729701185283', 'latitude': '40.67936378908857', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24671,41,3,46,71,Street Condition
45035788,2019-11-28T14:25:35.000,,DOT,Department of Transportation,Street Condition,Cave-in,Street,10306,HULL AVENUE,HULL AVENUE,HULL AVENUE,NORTH RAILROAD AVENUE,HULL AVENUE,NORTH RAILROAD AVENUE,,,,,In Progress,,,,02 STATEN ISLAND,,STATEN ISLAND,955511,151965,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.583738329699614,-74.10346542,"{'longitude': '-74.10346541659365', 'latitude': '40.583738329699614', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10693,30,1,14,76,Street Condition
45047489,2019-11-28T14:18:37.000,2019-11-29T13:28:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11357,,,,,20 AVENUE,PARSONS BOULEVARD,INTERSECTION,Whitestone,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,2019-11-29T13:28:00.000,07 QUEENS,,QUEENS,1033479,224119,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.78169401596304,-73.82224003,"{'longitude': '-73.8222400254042', 'latitude': '40.78169401596304', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14192,22,3,20,67,Street Condition
45047468,2019-11-28T14:18:10.000,2019-11-29T13:02:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11357,,,,,17 AVENUE,PARSONS BOULEVARD,INTERSECTION,Whitestone,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,2019-11-29T13:02:00.000,07 QUEENS,,QUEENS,1033709,225166,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.78456646261243,-73.82140182,"{'longitude': '-73.82140181740182', 'latitude': '40.78456646261243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14192,22,3,20,67,Street Condition
45043498,2019-11-28T14:17:36.000,2019-11-29T12:32:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11357,,,,,19 AVENUE,PARSONS BOULEVARD,INTERSECTION,Whitestone,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,2019-11-29T12:32:00.000,07 QUEENS,,QUEENS,1033637,224448,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.78259615032277,-73.82166709,"{'longitude': '-73.8216670895382', 'latitude': '40.78259615032277', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14192,22,3,20,67,Street Condition
45045078,2019-11-28T14:10:56.000,2019-11-29T13:36:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11385,1728 GREENE AVENUE,GREENE AVENUE,CYPRESS AVENUE,SENECA AVENUE,,,ADDRESS,Ridgewood,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,2019-11-29T13:36:00.000,05 QUEENS,4034360017,QUEENS,1008405,196030,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.704700860381166,-73.91287999,"{'longitude': '-73.91287999431263', 'latitude': '40.704700860381166', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15310,54,3,30,62,Street Condition
45046702,2019-11-28T14:10:14.000,2019-11-29T13:05:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11385,1818 HARMAN STREET,HARMAN STREET,ONDERDONK AVENUE,SENECA AVENUE,,,ADDRESS,Ridgewood,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,2019-11-29T13:05:00.000,05 QUEENS,4034310023,QUEENS,1008511,196590,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.70623763767786,-73.91249567,"{'longitude': '-73.91249566601947', 'latitude': '40.70623763767786', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15310,54,3,30,62,Street Condition
45047488,2019-11-28T14:09:47.000,2019-11-29T12:50:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11385,1814 HARMAN STREET,HARMAN STREET,ONDERDONK AVENUE,SENECA AVENUE,,,ADDRESS,Ridgewood,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,2019-11-29T12:50:00.000,05 QUEENS,4034310019,QUEENS,1008496,196571,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.706185528300566,-73.91254984,"{'longitude': '-73.91254983624854', 'latitude': '40.706185528300566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15310,54,3,30,62,Street Condition
45045889,2019-11-28T14:09:14.000,2019-11-29T12:40:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11378,59-12 60 LANE,60 LANE,59 AVENUE,59 ROAD,,,ADDRESS,Maspeth,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,2019-11-29T12:40:00.000,05 QUEENS,4027280057,QUEENS,1010787,201147,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.71873897683865,-73.90426866,"{'longitude': '-73.90426865570177', 'latitude': '40.71873897683865', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14788,54,3,34,62,Street Condition
45047413,2019-11-28T14:08:49.000,2019-11-29T12:35:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11378,60-61 59 DRIVE,59 DRIVE,60 LANE,60 PLACE,,,ADDRESS,Maspeth,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,2019-11-29T12:35:00.000,05 QUEENS,4027290040,QUEENS,1010832,200771,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.717706812684426,-73.9041078,"{'longitude': '-73.9041078046801', 'latitude': '40.717706812684426', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14788,54,3,34,62,Street Condition
45048206,2019-11-28T14:07:48.000,2019-11-29T10:58:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11378,60-72 59 AVENUE,59 AVENUE,60 LANE,DRESDEN STREET,,,ADDRESS,Maspeth,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,2019-11-29T10:58:00.000,05 QUEENS,4027400014,QUEENS,1010852,201306,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.7191752,-73.90403354,"{'longitude': '-73.90403354216377', 'latitude': '40.7191751981229', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14788,54,3,34,62,Street Condition
45047467,2019-11-28T14:07:13.000,2019-11-29T10:40:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11374,,,,,62 AVENUE,BOOTH STREET,INTERSECTION,Rego Park,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,2019-11-29T10:40:00.000,06 QUEENS,,QUEENS,1020939,205385,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.73033496841767,-73.8676226,"{'longitude': '-73.86762259765466', 'latitude': '40.73033496841767', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14785,40,3,28,70,Street Condition
45043504,2019-11-28T14:06:42.000,2019-11-29T09:40:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11374,63-02 BOOTH STREET,BOOTH STREET,63 AVENUE,63 DRIVE,,,ADDRESS,Rego Park,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,2019-11-29T09:40:00.000,06 QUEENS,4030930001,QUEENS,1021622,205025,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.72934399824973,-73.86516027,"{'longitude': '-73.86516027197247', 'latitude': '40.72934399824973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14785,40,3,28,70,Street Condition
45045077,2019-11-28T14:06:11.000,2019-11-29T08:50:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11374,63-01 WETHEROLE STREET,WETHEROLE STREET,63 AVENUE,63 DRIVE,,,ADDRESS,Rego Park,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,2019-11-29T08:50:00.000,06 QUEENS,4030930081,QUEENS,1021513,204796,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.72871590978018,-73.86555482,"{'longitude': '-73.86555481600412', 'latitude': '40.72871590978018', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14785,40,3,28,70,Street Condition
45046701,2019-11-28T14:05:28.000,2019-11-29T08:23:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11374,,,,,65 DRIVE,WOODHAVEN BOULEVARD,INTERSECTION,Rego Park,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,2019-11-29T08:23:00.000,06 QUEENS,,QUEENS,1021915,201200,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.718844070276894,-73.86412452,"{'longitude': '-73.86412452437122', 'latitude': '40.718844070276894', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15309,54,3,34,62,Street Condition
45036335,2019-11-28T13:20:27.000,2019-11-28T13:20:27.000,DOT,Department of Transportation,Street Condition,Pothole,,10014,,,,,HUDSON STREET,JANE STREET,INTERSECTION,NEW YORK,,,Closed,,The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2019-11-28T13:20:27.000,02 MANHATTAN,,MANHATTAN,982700,208201,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.73814015016313,-74.0055932,"{'longitude': '-74.0055932004617', 'latitude': '40.73814015016313', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12077,57,4,10,3,Street Condition
45040475,2019-11-28T13:15:31.000,2019-11-28T13:15:31.000,DOT,Department of Transportation,Street Condition,Pothole,,10014,,,,,HUDSON STREET,JANE STREET,INTERSECTION,NEW YORK,,,Closed,,The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2019-11-28T13:15:31.000,02 MANHATTAN,,MANHATTAN,982700,208201,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.73814015016313,-74.0055932,"{'longitude': '-74.0055932004617', 'latitude': '40.73814015016313', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12077,57,4,10,3,Street Condition
45039093,2019-11-28T12:49:26.000,,DOT,Department of Transportation,Street Condition,Pothole,,11210,3346 BEDFORD AVENUE,BEDFORD AVENUE,AVENUE L,AVENUE M,,,ADDRESS,BROOKLYN,,,Open,,The Department of Transportation inspected this complaint and found that the defect was not accessible. The repair will be rescheduled.,2019-11-29T10:29:00.000,14 BROOKLYN,3076420057,BROOKLYN,997974,165400,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.62065063044917,-73.95056389,"{'longitude': '-73.95056388962124', 'latitude': '40.62065063044917', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17217,60,2,15,43,Street Condition
45039987,2019-11-28T12:24:01.000,2019-11-29T10:00:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11216,1096 BEDFORD AVENUE,BEDFORD AVENUE,GREENE AVENUE,LEXINGTON AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,2019-11-29T10:00:00.000,03 BROOKLYN,3019680038,BROOKLYN,996809,189701,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.68735328456057,-73.95471516,"{'longitude': '-73.95471515759607', 'latitude': '40.68735328456057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17618,69,2,49,51,Street Condition
45039092,2019-11-28T12:01:21.000,2019-11-29T08:10:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11361,NORTHERN BOULEVARD,NORTHERN BOULEVARD,203 STREET,204 STREET,,,BLOCKFACE,Bayside,,,Closed,,The Department of Transportation inspected this complaint and did not find the reported problem.,2019-11-29T08:10:00.000,11 QUEENS,,QUEENS,1045286,215395,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.75767533256738,-73.77968576,"{'longitude': '-73.77968576477747', 'latitude': '40.75767533256738', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14196,26,3,20,69,Street Condition
45044252,2019-11-28T11:57:06.000,2019-11-29T11:04:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11356,,,,,25 AVENUE,120 STREET,INTERSECTION,College Point,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,2019-11-29T11:04:00.000,07 QUEENS,,QUEENS,1026345,222382,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.77696327334447,-73.84801086,"{'longitude': '-73.84801086453379', 'latitude': '40.77696327334447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14191,22,3,20,67,Street Condition
45045083,2019-11-28T11:56:41.000,2019-11-29T10:30:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11356,,,,,18 AVENUE,123 STREET,INTERSECTION,College Point,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,2019-11-29T10:30:00.000,07 QUEENS,,QUEENS,1027193,224664,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.783222670666625,-73.84493448,"{'longitude': '-73.84493447783682', 'latitude': '40.783222670666625', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14191,22,3,20,67,Street Condition
45047487,2019-11-28T11:56:10.000,2019-11-29T10:06:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11356,,,,,7 AVENUE,129 STREET,INTERSECTION,College Point,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,2019-11-29T10:06:00.000,07 QUEENS,,QUEENS,1028830,227361,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.7906171,-73.83900545,"{'longitude': '-73.8390054480239', 'latitude': '40.7906170965298', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14191,22,3,20,67,Street Condition
45046626,2019-11-28T11:55:41.000,2019-11-29T09:01:00.000,DOT,Department of Transportation,Street Condition,Pothole,,,CLEARVIEW EXPRESSWAY,CLEARVIEW EXPRESSWAY,50 AVENUE,53 AVENUE,,,BLOCKFACE,,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,2019-11-29T09:01:00.000,Unspecified QUEENS,,QUEENS,,,UNKNOWN,Unspecified,QUEENS,,,,,,,,,,,,,,,,Street Condition
45046700,2019-11-28T11:24:04.000,2019-11-29T10:55:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11239,,,,,GATEWAY DRIVE,SEAVIEW AVENUE,INTERSECTION,BROOKLYN,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,2019-11-29T10:55:00.000,05 BROOKLYN,,BROOKLYN,1021228,177170,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.65289019608982,-73.86673474,"{'longitude': '-73.86673473582482', 'latitude': '40.65289019608982', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17215,45,2,25,47,Street Condition
45047396,2019-11-28T11:23:17.000,2019-11-29T09:00:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11208,216 HIGHLAND PLACE,HIGHLAND PLACE,ATLANTIC AVENUE,FULTON STREET,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,2019-11-29T09:00:00.000,05 BROOKLYN,3039580042,BROOKLYN,1017298,187041,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.67999940982309,-73.88084968,"{'longitude': '-73.88084968271427', 'latitude': '40.67999940982309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17215,45,2,37,47,Street Condition
45047464,2019-11-28T11:19:04.000,2019-11-29T11:20:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11237,,,,,IRVING AVENUE,TROUTMAN STREET,INTERSECTION,BROOKLYN,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,2019-11-29T11:20:00.000,04 BROOKLYN,,BROOKLYN,1005159,196072,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.70482440604235,-73.92458723,"{'longitude': '-73.92458722833486', 'latitude': '40.70482440604235', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13828,42,2,30,53,Street Condition
45038820,2019-11-28T10:34:28.000,2019-11-28T10:34:28.000,DOT,Department of Transportation,Street Condition,Pothole,,11219,1464 45 STREET,45 STREET,14 AVENUE,15 AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2019-11-28T10:34:28.000,12 BROOKLYN,3056180033,BROOKLYN,988066,170669,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.635122734114994,-73.98625116,"{'longitude': '-73.98625115861245', 'latitude': '40.635122734114994', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17621,2,2,18,39,Street Condition
45034186,2019-11-28T10:33:46.000,2019-11-29T10:20:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11219,1464 45 STREET,45 STREET,14 AVENUE,15 AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,2019-11-29T10:20:00.000,12 BROOKLYN,3056180033,BROOKLYN,988066,170669,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.635122734114994,-73.98625116,"{'longitude': '-73.98625115861245', 'latitude': '40.635122734114994', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17621,2,2,18,39,Street Condition
45034991,2019-11-28T09:38:44.000,2019-11-29T13:24:47.000,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,10028,FDR DRIVE SB ENTRANCE YORK AVE,FDR DRIVE SB ENTRANCE YORK AVE,FDR DRIVE SB ENTRANCE YORK AVE,EAST   92 STREET,FDR DRIVE SB ENTRANCE YORK AVE,EAST   92 STREET,,,,,Closed,,The Department of Transportation inspected the condition you reported and found that the condition m,2019-11-29T18:24:48.000,08 MANHATTAN,,MANHATTAN,999660,223370,PHONE,Unspecified,MANHATTAN,,,,,,,,40.779761875219904,-73.944358,"{'longitude': '-73.94435799980057', 'latitude': '40.779761875219904', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10099,23,4,1,11,Street Condition
45042009,2019-11-28T08:38:15.000,,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,11428,90 AVENUE,90 AVENUE,90 AVENUE,211 STREET,90 AVENUE,211 STREET,,,,,In Progress,,The Department of Transportation will inspect the condition and will determine the next action.,2019-11-29T17:19:12.000,13 QUEENS,,QUEENS,1052902,201785,PHONE,Unspecified,QUEENS,,,,,,,,40.72026355284779,-73.75233425,"{'longitude': '-73.752334248915', 'latitude': '40.72026355284779', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24337,63,3,16,63,Street Condition
